data_apuracao,dezenas_sorteadas,numero_concurso
18/01/2017,"[3, 5, 2, 34, 10, 15]",1895
21/01/2017,"[25, 6, 14, 21, 3, 15]",1896
25/01/2017,"[52, 9, 58, 47, 22, 25]",1897
28/01/2017,"[53, 12, 58, 55, 34, 45]",1898
01/02/2017,"[48, 35, 44, 23, 36, 20]",1899
04/02/2017,"[46, 11, 8, 43, 28, 27]",1900
08/02/2017,"[30, 53, 26, 11, 37, 12]",1901
11/02/2017,"[25, 18, 2, 21, 9, 7]",1902
15/02/2017,"[9, 43, 10, 15, 45, 28]",1903
18/02/2017,"[21, 18, 56, 15, 51, 12]",1904
21/02/2017,"[43, 54, 29, 57, 35, 56]",1905
23/02/2017,"[27, 40, 33, 6, 39, 60]",1906
25/02/2017,"[3, 48, 44, 35, 25, 38]",1907
01/03/2017,"[10, 27, 57, 13, 23, 4]",1908
04/03/2017,"[47, 43, 45, 40, 57, 11]",1909
08/03/2017,"[9, 6, 39, 15, 22, 48]",1910
11/03/2017,"[32, 16, 33, 23, 18, 30]",1911
15/03/2017,"[42, 10, 33, 36, 13, 35]",1912
18/03/2017,"[14, 56, 52, 17, 4, 43]",1913
22/03/2017,"[39, 33, 29, 16, 44, 42]",1914
25/03/2017,"[57, 21, 2, 33, 20, 48]",1915
29/03/2017,"[3, 50, 18, 23, 9, 52]",1916
01/04/2017,"[4, 36, 25, 21, 46, 33]",1917
05/04/2017,"[22, 17, 50, 38, 20, 16]",1918
08/04/2017,"[60, 28, 54, 37, 45, 11]",1919
12/04/2017,"[39, 45, 31, 25, 43, 33]",1920
15/04/2017,"[19, 10, 16, 15, 28, 35]",1921
19/04/2017,"[20, 41, 22, 36, 43, 38]",1922
22/04/2017,"[46, 34, 59, 45, 9, 42]",1923
26/04/2017,"[16, 52, 53, 58, 30, 12]",1924
29/04/2017,"[47, 43, 38, 1, 17, 45]",1925
03/05/2017,"[46, 3, 2, 30, 14, 20]",1926
06/05/2017,"[11, 5, 30, 31, 13, 19]",1927
09/05/2017,"[28, 51, 59, 26, 53, 10]",1928
11/05/2017,"[10, 52, 23, 36, 3, 43]",1929
13/05/2017,"[17, 56, 37, 52, 18, 4]",1930
17/05/2017,"[34, 8, 2, 15, 9, 22]",1931
20/05/2017,"[55, 21, 16, 44, 29, 10]",1932
24/05/2017,"[15, 19, 35, 59, 14, 2]",1933
27/05/2017,"[56, 39, 35, 8, 23, 59]",1934
31/05/2017,"[24, 17, 10, 1, 3, 23]",1935
03/06/2017,"[51, 40, 52, 24, 12, 3]",1936
07/06/2017,"[10, 29, 24, 43, 6, 55]",1937
10/06/2017,"[10, 54, 42, 16, 40, 32]",1938
14/06/2017,"[39, 29, 24, 52, 7, 45]",1939
17/06/2017,"[36, 16, 9, 47, 13, 17]",1940
21/06/2017,"[38, 1, 9, 48, 49, 24]",1941
24/06/2017,"[48, 20, 43, 18, 6, 24]",1942
28/06/2017,"[43, 11, 39, 9, 30, 12]",1943
01/07/2017,"[8, 57, 47, 39, 9, 59]",1944
04/07/2017,"[8, 54, 21, 10, 45, 4]",1945
06/07/2017,"[6, 39, 4, 44, 52, 60]",1946
08/07/2017,"[52, 59, 55, 40, 8, 33]",1947
12/07/2017,"[28, 33, 20, 24, 57, 12]",1948
15/07/2017,"[30, 1, 14, 56, 22, 6]",1949
19/07/2017,"[32, 21, 10, 48, 34, 57]",1950
22/07/2017,"[55, 14, 16, 21, 33, 19]",1951
26/07/2017,"[9, 21, 53, 36, 52, 38]",1952
29/07/2017,"[45, 29, 42, 9, 43, 26]",1953
02/08/2017,"[40, 9, 49, 25, 35, 33]",1954
05/08/2017,"[15, 41, 45, 33, 36, 27]",1955
08/08/2017,"[20, 40, 28, 5, 8, 45]",1956
10/08/2017,"[23, 47, 29, 2, 14, 22]",1957
12/08/2017,"[55, 34, 22, 20, 24, 15]",1958
16/08/2017,"[56, 43, 21, 8, 27, 35]",1959
19/08/2017,"[43, 39, 18, 25, 37, 1]",1960
23/08/2017,"[50, 30, 25, 17, 32, 26]",1961
26/08/2017,"[39, 5, 6, 53, 15, 25]",1962
30/08/2017,"[34, 60, 5, 4, 7, 42]",1963
02/09/2017,"[32, 27, 48, 36, 2, 50]",1964
06/09/2017,"[28, 26, 55, 38, 48, 35]",1965
09/09/2017,"[19, 10, 32, 60, 13, 40]",1966
13/09/2017,"[32, 39, 13, 54, 30, 46]",1967
16/09/2017,"[35, 48, 44, 39, 36, 52]",1968
19/09/2017,"[30, 59, 20, 32, 8, 48]",1969
21/09/2017,"[10, 18, 24, 5, 39, 52]",1970
23/09/2017,"[54, 10, 52, 41, 44, 4]",1971
27/09/2017,"[20, 9, 59, 54, 16, 57]",1972
30/09/2017,"[17, 16, 60, 12, 52, 1]",1973
04/10/2017,"[19, 57, 38, 54, 4, 27]",1974
07/10/2017,"[8, 24, 47, 26, 11, 57]",1975
11/10/2017,"[52, 14, 19, 12, 59, 25]",1976
14/10/2017,"[28, 3, 32, 34, 37, 16]",1977
17/10/2017,"[6, 2, 57, 22, 55, 44]",1978
19/10/2017,"[38, 23, 45, 32, 29, 22]",1979
21/10/2017,"[18, 16, 12, 34, 37, 17]",1980
25/10/2017,"[15, 6, 39, 19, 37, 53]",1981
28/10/2017,"[46, 24, 20, 4, 50, 14]",1982
01/11/2017,"[14, 22, 6, 5, 10, 36]",1983
04/11/2017,"[43, 32, 21, 50, 35, 29]",1984
07/11/2017,"[9, 36, 29, 28, 34, 55]",1985
09/11/2017,"[55, 23, 44, 43, 36, 56]",1986
11/11/2017,"[10, 58, 14, 45, 31, 34]",1987
16/11/2017,"[5, 39, 10, 54, 46, 42]",1988
18/11/2017,"[40, 58, 30, 32, 15, 22]",1989
22/11/2017,"[37, 26, 11, 24, 59, 34]",1990
25/11/2017,"[19, 34, 44, 36, 20, 28]",1991
29/11/2017,"[21, 11, 13, 53, 54, 5]",1992
02/12/2017,"[50, 57, 48, 17, 6, 33]",1993
06/12/2017,"[44, 5, 32, 2, 12, 40]",1994
09/12/2017,"[14, 37, 39, 26, 35, 29]",1995
13/12/2017,"[56, 21, 20, 7, 40, 24]",1996
16/12/2017,"[14, 7, 35, 1, 31, 46]",1997
19/12/2017,"[57, 21, 24, 52, 25, 8]",1998
21/12/2017,"[42, 38, 49, 15, 50, 37]",1999
31/12/2017,"[6, 37, 34, 10, 3, 17]",2000
03/01/2018,"[22, 20, 52, 60, 42, 36]",2001
06/01/2018,"[59, 46, 28, 38, 4, 30]",2002
10/01/2018,"[40, 50, 43, 28, 51, 34]",2003
13/01/2018,"[45, 35, 1, 23, 5, 14]",2004
17/01/2018,"[22, 19, 33, 11, 53, 34]",2005
20/01/2018,"[20, 9, 1, 14, 54, 25]",2006
24/01/2018,"[41, 14, 54, 4, 39, 58]",2007
27/01/2018,"[27, 22, 58, 33, 59, 42]",2008
31/01/2018,"[1, 48, 50, 44, 37, 46]",2009
03/02/2018,"[18, 56, 8, 34, 39, 10]",2010
06/02/2018,"[28, 35, 58, 54, 2, 32]",2011
08/02/2018,"[11, 51, 36, 8, 35, 27]",2012
10/02/2018,"[6, 36, 53, 30, 56, 23]",2013
14/02/2018,"[46, 32, 16, 56, 40, 53]",2014
17/02/2018,"[18, 58, 32, 39, 27, 17]",2015
21/02/2018,"[11, 17, 48, 18, 4, 21]",2016
24/02/2018,"[56, 10, 11, 2, 38, 24]",2017
28/02/2018,"[55, 11, 27, 22, 25, 59]",2018
03/03/2018,"[41, 46, 54, 59, 23, 52]",2019
07/03/2018,"[2, 46, 57, 60, 48, 36]",2020
10/03/2018,"[32, 37, 40, 60, 7, 14]",2021
14/03/2018,"[28, 60, 52, 45, 4, 48]",2022
17/03/2018,"[23, 56, 8, 7, 1, 6]",2023
21/03/2018,"[29, 16, 20, 35, 47, 23]",2024
24/03/2018,"[52, 56, 4, 24, 46, 55]",2025
28/03/2018,"[51, 33, 23, 52, 31, 10]",2026
31/03/2018,"[11, 15, 39, 37, 29, 44]",2027
04/04/2018,"[7, 42, 58, 36, 24, 11]",2028
07/04/2018,"[15, 37, 18, 33, 40, 6]",2029
11/04/2018,"[38, 4, 58, 40, 27, 59]",2030
14/04/2018,"[23, 39, 18, 55, 50, 37]",2031
17/04/2018,"[19, 39, 20, 53, 14, 6]",2032
20/04/2018,"[40, 10, 18, 33, 38, 43]",2033
25/04/2018,"[7, 56, 22, 13, 6, 17]",2034
28/04/2018,"[52, 35, 49, 30, 38, 36]",2035
02/05/2018,"[23, 58, 8, 19, 27, 7]",2036
05/05/2018,"[60, 30, 14, 45, 23, 16]",2037
08/05/2018,"[26, 35, 40, 25, 6, 38]",2038
10/05/2018,"[28, 22, 6, 31, 44, 12]",2039
12/05/2018,"[56, 58, 54, 6, 41, 9]",2040
16/05/2018,"[10, 12, 54, 42, 22, 25]",2041
19/05/2018,"[33, 32, 22, 29, 35, 14]",2042
23/05/2018,"[53, 58, 21, 38, 57, 56]",2043
26/05/2018,"[14, 7, 60, 54, 47, 56]",2044
30/05/2018,"[27, 46, 15, 25, 50, 45]",2045
02/06/2018,"[27, 11, 6, 28, 46, 3]",2046
06/06/2018,"[18, 19, 44, 54, 1, 29]",2047
09/06/2018,"[10, 39, 38, 35, 26, 19]",2048
13/06/2018,"[19, 10, 27, 31, 51, 53]",2049
16/06/2018,"[33, 50, 38, 32, 8, 31]",2050
20/06/2018,"[37, 5, 44, 1, 53, 6]",2051
23/06/2018,"[57, 50, 56, 51, 58, 59]",2052
27/06/2018,"[12, 27, 40, 37, 22, 55]",2053
30/06/2018,"[39, 4, 7, 12, 26, 22]",2054
03/07/2018,"[53, 43, 46, 25, 35, 6]",2055
05/07/2018,"[29, 47, 22, 36, 34, 18]",2056
07/07/2018,"[37, 38, 20, 13, 10, 54]",2057
11/07/2018,"[19, 4, 23, 29, 59, 56]",2058
14/07/2018,"[5, 4, 36, 56, 40, 44]",2059
18/07/2018,"[11, 39, 41, 9, 25, 8]",2060
21/07/2018,"[33, 45, 44, 40, 36, 54]",2061
25/07/2018,"[8, 15, 34, 25, 10, 23]",2062
28/07/2018,"[10, 19, 29, 24, 6, 25]",2063
01/08/2018,"[55, 53, 14, 10, 36, 60]",2064
04/08/2018,"[4, 11, 43, 20, 30, 37]",2065
08/08/2018,"[27, 55, 35, 6, 25, 45]",2066
11/08/2018,"[59, 2, 11, 32, 26, 13]",2067
14/08/2018,"[5, 47, 40, 9, 42, 3]",2068
16/08/2018,"[40, 3, 48, 17, 34, 35]",2069
18/08/2018,"[5, 26, 42, 27, 48, 34]",2070
22/08/2018,"[35, 46, 34, 60, 24, 33]",2071
25/08/2018,"[22, 13, 10, 20, 12, 54]",2072
29/08/2018,"[55, 12, 15, 30, 52, 18]",2073
01/09/2018,"[42, 8, 18, 37, 58, 23]",2074
05/09/2018,"[59, 23, 33, 57, 9, 7]",2075
08/09/2018,"[6, 15, 43, 5, 12, 22]",2076
12/09/2018,"[37, 13, 16, 26, 39, 35]",2077
15/09/2018,"[30, 36, 2, 11, 39, 15]",2078
18/09/2018,"[55, 37, 58, 14, 2, 1]",2079
20/09/2018,"[58, 55, 46, 22, 40, 10]",2080
22/09/2018,"[40, 42, 13, 18, 35, 41]",2081
26/09/2018,"[25, 33, 42, 49, 6, 48]",2082
29/09/2018,"[56, 33, 1, 19, 18, 60]",2083
03/10/2018,"[20, 37, 26, 7, 39, 38]",2084
06/10/2018,"[25, 49, 12, 21, 38, 37]",2085
10/10/2018,"[4, 53, 35, 43, 47, 46]",2086
13/10/2018,"[19, 18, 53, 34, 2, 23]",2087
17/10/2018,"[24, 3, 27, 38, 14, 56]",2088
20/10/2018,"[38, 48, 5, 49, 10, 32]",2089
23/10/2018,"[11, 8, 18, 40, 37, 51]",2090
25/10/2018,"[12, 11, 10, 59, 38, 37]",2091
27/10/2018,"[13, 17, 27, 11, 15, 22]",2092
31/10/2018,"[54, 34, 52, 8, 14, 27]",2093
03/11/2018,"[4, 33, 16, 44, 19, 31]",2094
07/11/2018,"[49, 29, 56, 43, 35, 16]",2095
10/11/2018,"[11, 51, 6, 24, 13, 19]",2096
14/11/2018,"[51, 28, 24, 49, 9, 45]",2097
17/11/2018,"[2, 38, 27, 60, 18, 8]",2098
21/11/2018,"[30, 15, 5, 58, 20, 27]",2099
24/11/2018,"[1, 35, 13, 11, 10, 49]",2100
28/11/2018,"[58, 56, 18, 8, 2, 37]",2101
01/12/2018,"[6, 4, 17, 57, 34, 51]",2102
04/12/2018,"[13, 40, 50, 46, 3, 44]",2103
06/12/2018,"[12, 45, 10, 56, 2, 27]",2104
08/12/2018,"[16, 46, 13, 11, 24, 31]",2105
12/12/2018,"[27, 3, 39, 40, 36, 43]",2106
15/12/2018,"[50, 44, 60, 38, 56, 8]",2107
18/12/2018,"[44, 59, 29, 19, 41, 22]",2108
20/12/2018,"[4, 16, 44, 49, 12, 34]",2109
31/12/2018,"[25, 33, 10, 12, 18, 5]",2110
02/01/2019,"[54, 41, 1, 46, 58, 44]",2111
05/01/2019,"[17, 46, 43, 53, 52, 39]",2112
09/01/2019,"[11, 21, 46, 14, 25, 50]",2113
12/01/2019,"[35, 17, 30, 25, 42, 57]",2114
15/01/2019,"[19, 40, 35, 44, 27, 4]",2115
17/01/2019,"[21, 19, 1, 9, 34, 54]",2116
19/01/2019,"[28, 43, 4, 29, 52, 30]",2117
23/01/2019,"[41, 11, 12, 46, 20, 40]",2118
26/01/2019,"[42, 49, 26, 31, 19, 21]",2119
30/01/2019,"[38, 41, 20, 24, 25, 13]",2120
02/02/2019,"[37, 8, 17, 29, 10, 40]",2121
06/02/2019,"[27, 21, 3, 11, 15, 49]",2122
09/02/2019,"[47, 59, 14, 56, 50, 15]",2123
13/02/2019,"[31, 20, 47, 43, 2, 11]",2124
16/02/2019,"[44, 1, 31, 53, 46, 58]",2125
20/02/2019,"[58, 39, 27, 7, 24, 12]",2126
23/02/2019,"[7, 46, 28, 30, 44, 1]",2127
26/02/2019,"[24, 55, 46, 16, 11, 54]",2128
28/02/2019,"[60, 46, 12, 6, 32, 31]",2129
02/03/2019,"[13, 53, 16, 36, 55, 54]",2130
06/03/2019,"[28, 18, 20, 6, 2, 3]",2131
09/03/2019,"[5, 60, 18, 39, 35, 30]",2132
13/03/2019,"[26, 20, 19, 51, 52, 57]",2133
16/03/2019,"[54, 6, 46, 21, 59, 34]",2134
20/03/2019,"[23, 48, 59, 28, 40, 9]",2135
23/03/2019,"[35, 22, 11, 1, 30, 8]",2136
27/03/2019,"[2, 1, 49, 11, 12, 34]",2137
30/03/2019,"[30, 34, 4, 21, 13, 14]",2138
03/04/2019,"[58, 29, 23, 41, 14, 57]",2139
06/04/2019,"[20, 54, 36, 17, 42, 26]",2140
10/04/2019,"[10, 19, 11, 37, 41, 17]",2141
13/04/2019,"[44, 50, 52, 57, 7, 40]",2142
17/04/2019,"[12, 58, 35, 51, 2, 57]",2143
20/04/2019,"[21, 33, 55, 16, 7, 60]",2144
24/04/2019,"[6, 59, 28, 8, 51, 53]",2145
27/04/2019,"[39, 42, 16, 18, 44, 31]",2146
02/05/2019,"[49, 42, 17, 19, 37, 41]",2147
04/05/2019,"[59, 33, 8, 58, 32, 15]",2148
08/05/2019,"[21, 48, 46, 23, 44, 37]",2149
11/05/2019,"[38, 24, 23, 26, 42, 49]",2150
15/05/2019,"[36, 38, 2, 29, 14, 18]",2151
18/05/2019,"[49, 36, 29, 26, 59, 50]",2152
22/05/2019,"[13, 28, 31, 8, 33, 32]",2153
25/05/2019,"[53, 41, 47, 50, 7, 25]",2154
29/05/2019,"[37, 44, 2, 27, 6, 47]",2155
01/06/2019,"[49, 39, 23, 6, 26, 1]",2156
05/06/2019,"[34, 48, 31, 39, 33, 35]",2157
08/06/2019,"[9, 27, 46, 59, 35, 45]",2158
12/06/2019,"[53, 35, 38, 14, 45, 26]",2159
15/06/2019,"[53, 49, 1, 46, 47, 19]",2160
19/06/2019,"[24, 10, 8, 44, 9, 42]",2161
22/06/2019,"[11, 30, 42, 34, 16, 22]",2162
26/06/2019,"[45, 20, 24, 36, 18, 8]",2163
29/06/2019,"[48, 17, 58, 47, 16, 25]",2164
03/07/2019,"[56, 49, 54, 43, 5, 37]",2165
06/07/2019,"[44, 3, 34, 56, 19, 58]",2166
09/07/2019,"[37, 45, 38, 43, 54, 27]",2167
11/07/2019,"[37, 25, 29, 4, 1, 27]",2168
13/07/2019,"[45, 7, 34, 59, 51, 54]",2169
17/07/2019,"[36, 21, 51, 10, 24, 38]",2170
20/07/2019,"[19, 12, 13, 36, 55, 44]",2171
24/07/2019,"[9, 57, 43, 37, 28, 24]",2172
27/07/2019,"[9, 48, 44, 42, 2, 50]",2173
31/07/2019,"[36, 10, 34, 15, 60, 56]",2174
03/08/2019,"[55, 53, 7, 32, 43, 25]",2175
06/08/2019,"[23, 8, 25, 43, 39, 44]",2176
08/08/2019,"[14, 9, 48, 11, 31, 51]",2177
10/08/2019,"[16, 21, 42, 2, 50, 56]",2178
14/08/2019,"[24, 2, 35, 54, 50, 13]",2179
17/08/2019,"[16, 12, 10, 21, 28, 38]",2180
21/08/2019,"[8, 1, 19, 48, 36, 33]",2181
24/08/2019,"[59, 47, 46, 19, 39, 22]",2182
28/08/2019,"[51, 13, 43, 30, 34, 26]",2183
31/08/2019,"[51, 15, 52, 36, 59, 45]",2184
04/09/2019,"[19, 42, 18, 47, 22, 9]",2185
09/09/2019,"[27, 19, 12, 41, 18, 46]",2186
11/09/2019,"[16, 21, 50, 10, 46, 11]",2187
14/09/2019,"[60, 51, 21, 28, 2, 17]",2188
18/09/2019,"[33, 29, 11, 4, 16, 22]",2189
21/09/2019,"[53, 35, 25, 9, 5, 20]",2190
24/09/2019,"[33, 46, 26, 4, 53, 8]",2191
26/09/2019,"[57, 53, 7, 59, 16, 37]",2192
28/09/2019,"[8, 7, 42, 27, 29, 22]",2193
02/10/2019,"[16, 8, 20, 21, 34, 31]",2194
05/10/2019,"[24, 32, 38, 53, 46, 14]",2195
09/10/2019,"[56, 28, 27, 1, 41, 25]",2196
14/10/2019,"[29, 11, 3, 35, 44, 57]",2197
16/10/2019,"[56, 11, 34, 44, 36, 1]",2198
19/10/2019,"[38, 23, 30, 44, 35, 15]",2199
22/10/2019,"[28, 55, 36, 43, 11, 15]",2200
24/10/2019,"[13, 49, 3, 41, 53, 23]",2201
26/10/2019,"[43, 60, 37, 38, 29, 11]",2202
30/10/2019,"[34, 46, 57, 50, 17, 49]",2203
04/11/2019,"[32, 56, 29, 28, 1, 35]",2204
06/11/2019,"[21, 42, 12, 57, 37, 28]",2205
09/11/2019,"[42, 38, 45, 6, 27, 57]",2206
13/11/2019,"[43, 11, 6, 55, 53, 10]",2207
16/11/2019,"[30, 45, 16, 49, 25, 40]",2208
20/11/2019,"[32, 22, 47, 28, 33, 25]",2209
23/11/2019,"[11, 33, 34, 25, 24, 17]",2210
27/11/2019,"[27, 44, 36, 54, 41, 40]",2211
30/11/2019,"[51, 58, 53, 52, 26, 23]",2212
04/12/2019,"[7, 5, 10, 60, 32, 46]",2213
07/12/2019,"[18, 30, 4, 10, 34, 47]",2214
11/12/2019,"[21, 23, 43, 1, 19, 33]",2215
14/12/2019,"[24, 42, 48, 10, 43, 49]",2216
17/12/2019,"[16, 32, 36, 30, 14, 10]",2217
19/12/2019,"[16, 6, 38, 22, 52, 48]",2218
21/12/2019,"[57, 59, 45, 8, 28, 36]",2219
31/12/2019,"[38, 58, 35, 3, 40, 57]",2220
04/01/2020,"[23, 34, 45, 57, 5, 56]",2221
08/01/2020,"[14, 48, 30, 29, 59, 13]",2222
11/01/2020,"[49, 26, 2, 56, 40, 42]",2223
15/01/2020,"[23, 50, 58, 32, 52, 16]",2224
18/01/2020,"[1, 37, 47, 44, 46, 32]",2225
21/01/2020,"[2, 7, 38, 30, 4, 16]",2226
23/01/2020,"[9, 6, 27, 32, 12, 57]",2227
25/01/2020,"[19, 45, 39, 9, 23, 32]",2228
29/01/2020,"[6, 41, 40, 29, 58, 11]",2229
01/02/2020,"[39, 17, 56, 60, 26, 7]",2230
05/02/2020,"[4, 13, 53, 40, 25, 57]",2231
08/02/2020,"[31, 34, 38, 47, 7, 8]",2232
12/02/2020,"[45, 35, 6, 41, 4, 32]",2233
15/02/2020,"[47, 29, 42, 4, 27, 21]",2234
19/02/2020,"[14, 55, 35, 30, 18, 57]",2235
22/02/2020,"[7, 53, 43, 20, 45, 38]",2236
27/02/2020,"[60, 27, 28, 20, 53, 11]",2237
29/02/2020,"[57, 36, 11, 58, 55, 45]",2238
04/03/2020,"[27, 39, 7, 31, 46, 45]",2239
07/03/2020,"[25, 9, 7, 10, 58, 19]",2240
10/03/2020,"[56, 18, 26, 13, 1, 40]",2241
12/03/2020,"[24, 42, 18, 5, 25, 9]",2242
14/03/2020,"[14, 38, 28, 18, 35, 54]",2243
18/03/2020,"[11, 5, 42, 3, 34, 37]",2244
21/03/2020,"[33, 11, 14, 34, 15, 18]",2245
25/03/2020,"[9, 33, 46, 24, 27, 5]",2246
28/03/2020,"[42, 53, 47, 1, 44, 48]",2247
01/04/2020,"[20, 9, 42, 29, 30, 15]",2248
04/04/2020,"[4, 49, 9, 31, 47, 53]",2249
08/04/2020,"[39, 52, 27, 57, 58, 33]",2250
11/04/2020,"[58, 22, 26, 15, 54, 5]",2251
15/04/2020,"[46, 50, 1, 17, 37, 30]",2252
18/04/2020,"[32, 39, 55, 33, 52, 31]",2253
22/04/2020,"[47, 4, 24, 44, 56, 9]",2254
25/04/2020,"[20, 15, 57, 49, 39, 41]",2255
29/04/2020,"[9, 37, 30, 10, 54, 47]",2256
02/05/2020,"[18, 30, 21, 31, 34, 51]",2257
05/05/2020,"[26, 7, 1, 23, 14, 5]",2258
07/05/2020,"[54, 56, 58, 20, 27, 41]",2259
09/05/2020,"[37, 12, 14, 34, 35, 47]",2260
13/05/2020,"[23, 26, 51, 27, 29, 7]",2261
16/05/2020,"[7, 30, 46, 23, 8, 14]",2262
20/05/2020,"[43, 49, 57, 33, 9, 24]",2263
23/05/2020,"[29, 19, 8, 2, 37, 3]",2264
27/05/2020,"[50, 20, 46, 23, 14, 39]",2265
30/05/2020,"[23, 37, 59, 10, 58, 31]",2266
03/06/2020,"[48, 49, 53, 20, 32, 33]",2267
06/06/2020,"[4, 30, 52, 23, 13, 28]",2268
10/06/2020,"[55, 14, 23, 29, 11, 1]",2269
13/06/2020,"[41, 16, 48, 14, 38, 39]",2270
17/06/2020,"[6, 10, 41, 52, 27, 28]",2271
20/06/2020,"[5, 41, 11, 49, 24, 2]",2272
24/06/2020,"[58, 15, 20, 16, 38, 40]",2273
27/06/2020,"[8, 55, 40, 11, 33, 17]",2274
01/07/2020,"[25, 50, 2, 53, 4, 36]",2275
04/07/2020,"[49, 27, 5, 18, 57, 15]",2276
08/07/2020,"[23, 10, 53, 60, 22, 37]",2277
11/07/2020,"[34, 17, 37, 43, 8, 45]",2278
14/07/2020,"[28, 12, 20, 5, 27, 14]",2279
16/07/2020,"[50, 28, 58, 29, 59, 31]",2280
18/07/2020,"[35, 40, 14, 55, 50, 27]",2281
22/07/2020,"[30, 52, 12, 27, 36, 45]",2282
25/07/2020,"[24, 4, 37, 43, 59, 60]",2283
29/07/2020,"[46, 36, 12, 10, 4, 14]",2284
01/08/2020,"[12, 10, 33, 7, 42, 1]",2285
05/08/2020,"[42, 43, 41, 9, 21, 30]",2286
08/08/2020,"[29, 4, 2, 41, 6, 56]",2287
11/08/2020,"[35, 39, 2, 26, 56, 40]",2288
13/08/2020,"[6, 34, 37, 38, 45, 9]",2289
15/08/2020,"[60, 36, 5, 57, 44, 18]",2290
19/08/2020,"[37, 31, 26, 12, 36, 49]",2291
22/08/2020,"[18, 57, 6, 33, 42, 16]",2292
26/08/2020,"[1, 48, 42, 10, 2, 37]",2293
29/08/2020,"[9, 43, 20, 41, 33, 15]",2294
02/09/2020,"[28, 6, 41, 26, 35, 13]",2295
05/09/2020,"[29, 6, 36, 59, 21, 1]",2296
09/09/2020,"[20, 22, 41, 59, 35, 40]",2297
12/09/2020,"[13, 21, 49, 41, 17, 31]",2298
15/09/2020,"[3, 40, 19, 60, 2, 44]",2299
17/09/2020,"[37, 39, 21, 9, 54, 43]",2300
19/09/2020,"[18, 36, 47, 52, 35, 17]",2301
23/09/2020,"[44, 43, 25, 18, 27, 22]",2302
26/09/2020,"[17, 50, 48, 20, 3, 7]",2303
30/09/2020,"[12, 54, 57, 21, 29, 56]",2304
03/10/2020,"[57, 55, 38, 7, 16, 22]",2305
07/10/2020,"[28, 58, 19, 3, 57, 33]",2306
10/10/2020,"[38, 53, 46, 55, 33, 16]",2307
14/10/2020,"[26, 9, 58, 38, 60, 13]",2308
17/10/2020,"[33, 60, 11, 29, 9, 30]",2309
20/10/2020,"[13, 42, 17, 28, 53, 29]",2310
22/10/2020,"[60, 9, 35, 43, 5, 3]",2311
24/10/2020,"[60, 39, 3, 46, 47, 27]",2312
28/10/2020,"[45, 3, 58, 26, 20, 49]",2313
31/10/2020,"[28, 6, 7, 42, 45, 49]",2314
04/11/2020,"[10, 17, 1, 26, 30, 53]",2315
07/11/2020,"[49, 11, 56, 43, 52, 2]",2316
11/11/2020,"[35, 48, 30, 33, 3, 8]",2317
14/11/2020,"[54, 58, 52, 28, 44, 60]",2318
18/11/2020,"[17, 25, 6, 35, 49, 40]",2319
21/11/2020,"[30, 6, 35, 48, 39, 42]",2320
25/11/2020,"[41, 43, 25, 28, 14, 46]",2321
28/11/2020,"[5, 10, 2, 29, 34, 41]",2322
02/12/2020,"[35, 27, 39, 20, 50, 59]",2323
05/12/2020,"[31, 2, 43, 19, 60, 16]",2324
08/12/2020,"[33, 37, 60, 34, 46, 52]",2325
10/12/2020,"[27, 36, 34, 16, 57, 10]",2326
12/12/2020,"[54, 45, 30, 57, 37, 58]",2327
16/12/2020,"[11, 8, 39, 14, 48, 53]",2328
19/12/2020,"[42, 28, 45, 14, 12, 55]",2329
31/12/2020,"[22, 35, 17, 41, 20, 42]",2330
02/01/2021,"[53, 16, 11, 57, 13, 36]",2331
06/01/2021,"[12, 33, 44, 52, 35, 36]",2332
09/01/2021,"[41, 53, 55, 9, 16, 31]",2333
13/01/2021,"[22, 4, 20, 25, 13, 60]",2334
16/01/2021,"[18, 42, 49, 47, 9, 23]",2335
20/01/2021,"[20, 27, 50, 8, 10, 28]",2336
23/01/2021,"[2, 51, 49, 9, 34, 55]",2337
26/01/2021,"[21, 8, 34, 47, 42, 23]",2338
28/01/2021,"[4, 48, 59, 29, 47, 18]",2339
30/01/2021,"[49, 41, 16, 51, 28, 21]",2340
03/02/2021,"[9, 46, 4, 32, 31, 42]",2341
06/02/2021,"[20, 24, 17, 27, 40, 60]",2342
10/02/2021,"[56, 49, 31, 4, 45, 42]",2343
13/02/2021,"[38, 11, 52, 57, 17, 25]",2344
17/02/2021,"[16, 22, 7, 55, 19, 28]",2345
20/02/2021,"[4, 58, 3, 40, 11, 42]",2346
24/02/2021,"[17, 58, 9, 60, 30, 8]",2347
27/02/2021,"[2, 3, 51, 48, 54, 7]",2348
03/03/2021,"[54, 25, 5, 10, 49, 32]",2349
06/03/2021,"[45, 28, 34, 29, 25, 41]",2350
10/03/2021,"[35, 49, 19, 22, 47, 41]",2351
13/03/2021,"[17, 55, 9, 41, 38, 49]",2352
17/03/2021,"[19, 3, 34, 53, 48, 41]",2353
20/03/2021,"[18, 54, 25, 6, 30, 42]",2354
24/03/2021,"[31, 7, 30, 41, 56, 50]",2355
27/03/2021,"[51, 36, 3, 58, 10, 25]",2356
31/03/2021,"[28, 34, 51, 19, 40, 30]",2357
03/04/2021,"[5, 43, 16, 11, 9, 57]",2358
06/04/2021,"[39, 42, 43, 51, 31, 32]",2359
